,PERSON_ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,FROM_YEAR,TO_YEAR,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,HEIGHT_DEC
237,1630624,Feron,Hunt,1999-07-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-8,195.0,2,11.0,Forward,Inactive,Knicks,NYK,New York,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.667
238,1629631,De'Andre,Hunter,1997-12-02T00:00:00,Virginia,USA,Virginia/USA,6-8,221.0,3,12.0,Forward-Guard,Active,Hawks,ATL,Atlanta,2019.0,2022.0,Y,Y,2019,1,4,N,6.667
239,1630538,Bones,Hyland,2000-09-14T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-2,169.0,1,3.0,Guard,Active,Clippers,LAC,LA,2021.0,2022.0,Y,Y,2021,1,26,N,6.167
240,201586,Serge,Ibaka,1989-09-18T00:00:00,                                   ,Democratic Republic of the Congo,Ricoh Manresa/Democratic Republic of the Congo,6-11,235.0,13,,Forward,Inactive,,,,2009.0,2022.0,Y,Y,2008,1,24,N,6.917
241,2738,Andre,Iguodala,1984-01-28T00:00:00,Arizona,USA,Arizona/USA,6-6,215.0,18,9.0,Guard-Forward,Active,Warriors,GSW,Golden State,2004.0,2022.0,Y,Y,2004,1,9,N,6.5
242,204060,Joe,Ingles,1987-10-02T00:00:00,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,6-9,220.0,8,7.0,Forward-Guard,Active,Bucks,MIL,Milwaukee,2014.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.75
243,1627742,Brandon,Ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,6-8,190.0,6,14.0,Forward,Active,Pelicans,NOP,New Orleans,2016.0,2022.0,Y,Y,2016,1,2,N,6.667
244,202681,Kyrie,Irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,6-2,195.0,11,2.0,Guard,Active,Mavericks,DAL,Dallas,2011.0,2022.0,Y,Y,2011,1,1,N,6.167
245,1628371,Jonathan,Isaac,1997-10-03T00:00:00,Florida State,USA,Florida State/USA,6-10,230.0,3,1.0,Forward,Active,Magic,ORL,Orlando,2017.0,2022.0,Y,Y,2017,1,6,N,6.833
246,1631093,Jaden,Ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,6-4,195.0,0,23.0,Guard,Active,Pistons,DET,Detroit,2022.0,2022.0,Y,Y,2022,1,5,N,6.333
247,1630543,Isaiah,Jackson,2002-01-10T00:00:00,Kentucky,USA,Kentucky/USA,6-9,205.0,1,22.0,Forward,Active,Pacers,IND,Indiana,2021.0,2022.0,Y,Y,2021,1,22,N,6.75
248,1628367,Josh,Jackson,1997-02-10T00:00:00,Kansas,USA,Kansas/USA,6-8,207.0,6,55.0,Guard-Forward,Inactive,Kings,SAC,Sacramento,2017.0,2021.0,Y,Y,2017,1,4,N,6.667
249,1628382,Justin,Jackson,1995-03-28T00:00:00,North Carolina,USA,North Carolina/USA,6-8,220.0,5,,Forward,Inactive,,,,2017.0,2022.0,Y,Y,2017,1,15,N,6.667
250,1631245,Quenton,Jackson,1998-09-15T00:00:00,Texas A&M,USA,Texas A&M/USA,6-5,173.0,0,29.0,Guard,Active,Wizards,WAS,Washington,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
251,202704,Reggie,Jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,6-2,208.0,11,7.0,Guard,Active,Nuggets,DEN,Denver,2011.0,2022.0,Y,Y,2011,1,24,N,6.167
252,1628991,Jaren,Jackson Jr.,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,6-10,242.0,4,13.0,Forward-Center,Active,Grizzlies,MEM,Memphis,2018.0,2022.0,Y,Y,2018,1,4,N,6.833
253,2544,LeBron,James,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250.0,19,6.0,Forward,Active,Lakers,LAL,Los Angeles,2003.0,2022.0,Y,Y,2003,1,1,Y,6.75
254,1629610,DaQuan,Jeffries,1997-08-30T00:00:00,Tulsa,USA,Tulsa/USA,6-5,222.0,3,8.0,Guard-Forward,Active,Knicks,NYK,New York,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
255,1629660,Ty,Jerome,1997-07-08T00:00:00,Virginia,USA,Virginia/USA,6-5,195.0,3,10.0,Guard-Forward,Active,Warriors,GSW,Golden State,2019.0,2022.0,Y,Y,2019,1,24,N,6.417
256,1630198,Isaiah,Joe,1999-07-02T00:00:00,Arkansas,USA,Arkansas/USA,6-3,165.0,2,11.0,Guard,Active,Thunder,OKC,Oklahoma City,2020.0,2022.0,Y,Y,2020,2,49,N,6.25
257,1628993,Alize,Johnson,1996-04-22T00:00:00,Missouri State,USA,Missouri State/USA,6-8,212.0,4,,Forward,Inactive,,,,2018.0,2022.0,Y,Y,2018,2,50,N,6.667
258,1629661,Cameron,Johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,210.0,3,2.0,Forward,Active,Nets,BKN,Brooklyn,2019.0,2022.0,Y,Y,2019,1,11,N,6.667
259,1630552,Jalen,Johnson,2001-12-18T00:00:00,Duke,USA,Duke/USA,6-8,219.0,1,1.0,Forward,Active,Hawks,ATL,Atlanta,2021.0,2022.0,Y,Y,2021,1,20,N,6.667
260,201949,James,Johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240.0,13,16.0,Forward,Active,Pacers,IND,Indiana,2009.0,2022.0,Y,Y,2009,1,16,N,6.583
261,1629640,Keldon,Johnson,1999-10-11T00:00:00,Kentucky,USA,Kentucky/USA,6-5,220.0,3,3.0,Forward-Guard,Active,Spurs,SAS,San Antonio,2019.0,2022.0,Y,Y,2019,1,29,N,6.417
262,1630553,Keon,Johnson,2002-03-10T00:00:00,Tennessee,USA,Tennessee/USA,6-3,185.0,1,6.0,Guard,Active,Trail Blazers,POR,Portland,2021.0,2022.0,Y,Y,2021,1,21,N,6.25
263,1626169,Stanley,Johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,6-6,242.0,7,,Forward-Guard,Inactive,,,,2015.0,2022.0,Y,Y,2015,1,8,N,6.5
264,203999,Nikola,Jokic,1995-02-19T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-11,284.0,7,15.0,Center,Active,Nuggets,DEN,Denver,2015.0,2022.0,Y,Y,2014,2,41,N,6.917
265,1630637,Carlik,Jones,1997-12-23T00:00:00,Louisville,USA,Louisville/USA,6-0,174.0,1,22.0,Guard,Active,Bulls,CHI,Chicago,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0
266,1627745,Damian,Jones,1995-06-30T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-11,245.0,6,15.0,Center,Active,Jazz,UTA,Utah,2016.0,2022.0,Y,Y,2016,1,30,N,6.917
267,1630529,Herbert,Jones,1998-10-06T00:00:00,Alabama,USA,Alabama/USA,6-7,206.0,1,5.0,Forward,Active,Pelicans,NOP,New Orleans,2021.0,2022.0,Y,Y,2021,2,35,N,6.583
268,1630539,Kai,Jones,2001-01-19T00:00:00,Texas,Bahamas,Texas/Bahamas,6-11,221.0,1,23.0,Center-Forward,Active,Hornets,CHA,Charlotte,2021.0,2022.0,Y,Y,2021,1,19,N,6.917
269,1630200,Tre,Jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,6-1,185.0,2,33.0,Guard,Active,Spurs,SAS,San Antonio,2020.0,2022.0,Y,Y,2020,2,41,N,6.083
270,1626145,Tyus,Jones,1996-05-10T00:00:00,Duke,USA,Duke/USA,6-2,196.0,7,21.0,Guard,Active,Grizzlies,MEM,Memphis,2015.0,2022.0,Y,Y,2015,1,24,N,6.167
271,1627884,Derrick,Jones Jr.,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-6,210.0,6,5.0,Forward,Active,Bulls,CHI,Chicago,2016.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
272,201599,DeAndre,Jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265.0,14,6.0,Center,Active,Nuggets,DEN,Denver,2008.0,2022.0,Y,Y,2008,2,35,N,6.917
273,202709,Cory,Joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,6-3,200.0,11,18.0,Guard,Active,Pistons,DET,Detroit,2011.0,2022.0,Y,Y,2011,1,29,N,6.25
274,1631107,Nikola,Jovic,2003-06-09T00:00:00,                                   ,Serbia,Mega Basket/Serbia,6-10,205.0,0,5.0,Forward,Active,Heat,MIA,Miami,2022.0,2022.0,Y,Y,2022,1,27,N,6.833
275,1630548,Johnny,Juzang,2001-03-17T00:00:00,UCLA,USA,UCLA/USA,6-6,209.0,0,33.0,Guard,Active,Jazz,UTA,Utah,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
276,1629662,Mfiondu,Kabengele,1997-08-14T00:00:00,Florida State,Canada,Florida State/Canada,6-10,250.0,2,28.0,Center,Active,Celtics,BOS,Boston,2019.0,2022.0,Y,Y,2019,1,27,N,6.833
277,1626163,Frank,Kaminsky,1993-04-04T00:00:00,Wisconsin,USA,Wisconsin/USA,7-0,240.0,7,33.0,Forward-Center,Active,Rockets,HOU,Houston,2015.0,2022.0,Y,Y,2015,1,9,N,7.0
278,1631211,Trevor,Keels,2003-08-26T00:00:00,Duke,USA,Duke/USA,6-4,221.0,0,3.0,Guard,Active,Knicks,NYK,New York,2022.0,2022.0,Y,Y,2022,2,42,N,6.333
279,1628379,Luke,Kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206.0,5,10.0,Guard,Active,Grizzlies,MEM,Memphis,2017.0,2022.0,Y,Y,2017,1,12,N,6.417
280,1631117,Walker,Kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245.0,0,24.0,Center,Active,Jazz,UTA,Utah,2022.0,2022.0,Y,Y,2022,1,22,N,7.0
281,1630296,Braxton,Key,1997-02-14T00:00:00,Virginia,USA,Virginia/USA,6-8,225.0,1,,Forward,Inactive,,,,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.667
282,1630557,Corey,Kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224.0,1,24.0,Forward,Active,Wizards,WAS,Washington,2021.0,2022.0,Y,Y,2021,1,15,N,6.5
283,1628467,Maxi,Kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240.0,5,42.0,Forward,Active,Mavericks,DAL,Dallas,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.833
284,1630233,Nathan,Knight,1997-09-20T00:00:00,William & Mary,USA,William & Mary/USA,6-8,253.0,2,13.0,Forward-Center,Active,Timberwolves,MIN,Minnesota,2020.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.667
285,1628995,Kevin,Knox II,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-7,215.0,4,11.0,Forward,Active,Trail Blazers,POR,Portland,2018.0,2022.0,Y,Y,2018,1,9,N,6.583
286,1631132,Christian,Koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-0,230.0,0,35.0,Center,Active,Raptors,TOR,Toronto,2022.0,2022.0,Y,Y,2022,2,33,N,7.0
287,1629723,John,Konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210.0,3,46.0,Guard,Active,Grizzlies,MEM,Memphis,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
288,1627788,Furkan,Korkmaz,1997-07-24T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,202.0,5,30.0,Guard-Forward,Active,76ers,PHI,Philadelphia,2017.0,2022.0,Y,Y,2016,1,26,N,6.583
289,1628436,Luke,Kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-2,250.0,5,40.0,Center-Forward,Active,Celtics,BOS,Boston,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,7.167
290,1630249,Vit,Krejci,2000-06-19T00:00:00,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-8,195.0,1,27.0,Guard,Active,Hawks,ATL,Atlanta,2021.0,2022.0,Y,Y,2020,2,37,N,6.667
291,1630228,Jonathan,Kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225.0,1,0.0,Forward,Active,Warriors,GSW,Golden State,2021.0,2022.0,Y,Y,2021,1,7,N,6.583
292,1628398,Kyle,Kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221.0,5,33.0,Forward,Active,Wizards,WAS,Washington,2017.0,2022.0,Y,Y,2017,1,27,N,6.75
293,1631222,Jake,LaRavia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235.0,0,3.0,Forward,Active,Grizzlies,MEM,Memphis,2022.0,2022.0,Y,Y,2022,1,19,N,6.583
294,203897,Zach,LaVine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200.0,8,8.0,Guard,Active,Bulls,CHI,Chicago,2014.0,2022.0,Y,Y,2014,1,13,N,6.417
295,1630237,Anthony,Lamb,1998-01-20T00:00:00,Vermont,USA,Vermont/USA,6-6,227.0,2,40.0,Forward,Active,Warriors,GSW,Golden State,2020.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
296,1629111,Jock,Landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255.0,1,11.0,Center,Active,Suns,PHX,Phoenix,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.917
297,1629641,Romeo,Langford,1999-10-25T00:00:00,Indiana,USA,Indiana/USA,6-5,216.0,3,35.0,Guard-Forward,Active,Spurs,SAS,San Antonio,2019.0,2022.0,Y,Y,2019,1,14,N,6.417
298,1630639,A.J.,Lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,6-6,179.0,0,9.0,Guard,Active,Mavericks,DAL,Dallas,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
299,1627774,Jake,Layman,1994-03-07T00:00:00,Maryland,USA,Maryland/USA,6-8,209.0,7,10.0,Forward,Inactive,Timberwolves,MIN,Minnesota,2016.0,2021.0,Y,Y,2016,2,47,N,6.667
300,1627747,Caris,LeVert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205.0,6,3.0,Guard,Active,Cavaliers,CLE,Cleveland,2016.0,2022.0,Y,Y,2016,1,20,N,6.5
301,1627814,Damion,Lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-5,210.0,5,10.0,Guard-Forward,Active,Suns,PHX,Phoenix,2017.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
302,203458,Alex,Len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-2,250.0,9,25.0,Center,Active,Kings,SAC,Sacramento,2013.0,2022.0,Y,Y,2013,1,5,N,7.167
303,202695,Kawhi,Leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225.0,10,2.0,Forward,Active,Clippers,LAC,LA,2011.0,2022.0,Y,Y,2011,1,15,Y,6.583
304,1631171,Justin,Lewis,2002-04-12T00:00:00,Marquette,USA,Marquette/USA,6-7,245.0,0,34.0,Forward,Active,Bulls,CHI,Chicago,2022.0,2022.0,N,N,Undrafted,Undrafted,Undrafted,N,6.583
305,1630184,Kira,Lewis Jr.,2001-04-06T00:00:00,Alabama,USA,Alabama/USA,6-1,170.0,2,13.0,Guard,Active,Pelicans,NOP,New Orleans,2020.0,2022.0,Y,Y,2020,1,13,N,6.083
306,203081,Damian,Lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195.0,10,0.0,Guard,Active,Trail Blazers,POR,Portland,2012.0,2022.0,Y,Y,2012,1,6,Y,6.167
307,1629642,Nassir,Little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-5,220.0,3,10.0,Forward-Guard,Active,Trail Blazers,POR,Portland,2019.0,2022.0,Y,Y,2019,1,25,N,6.417
308,1630587,Isaiah,Livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232.0,1,12.0,Forward,Active,Pistons,DET,Detroit,2021.0,2022.0,Y,Y,2021,2,42,N,6.5
309,1631254,Kenneth,Lofton Jr.,2002-08-14T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-6,275.0,0,6.0,Forward,Active,Grizzlies,MEM,Memphis,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
310,1626172,Kevon,Looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222.0,7,5.0,Forward,Active,Warriors,GSW,Golden State,2015.0,2022.0,Y,Y,2015,1,30,N,6.75
311,201572,Brook,Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282.0,14,11.0,Center,Active,Bucks,MIL,Milwaukee,2008.0,2022.0,Y,Y,2008,1,10,N,7.083
312,201577,Robin,Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,281.0,14,33.0,Center,Active,Cavaliers,CLE,Cleveland,2008.0,2022.0,Y,Y,2008,1,15,N,7.0
313,201567,Kevin,Love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251.0,14,0.0,Forward-Center,Active,Heat,MIA,Miami,2008.0,2022.0,Y,Y,2008,1,5,N,6.667
314,200768,Kyle,Lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196.0,16,7.0,Guard,Active,Heat,MIA,Miami,2006.0,2022.0,Y,Y,2006,1,24,N,6.0
315,1627789,Timothe,Luwawu-Cabarrot,1995-05-09T00:00:00,Mega Basket,France,Mega Basket/France,6-7,215.0,7,7.0,Guard-Forward,Inactive,Hawks,ATL,Atlanta,2016.0,2021.0,Y,Y,2016,1,24,N,6.583
316,1626168,Trey,Lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234.0,7,41.0,Forward,Active,Kings,SAC,Sacramento,2015.0,2022.0,Y,Y,2015,1,12,N,6.75
317,1630572,Sandro,Mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-10,240.0,1,54.0,Forward-Center,Active,Spurs,SAS,San Antonio,2021.0,2022.0,Y,Y,2021,2,54,N,6.833
318,1629611,Terance,Mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215.0,3,14.0,Guard-Forward,Active,Clippers,LAC,LA,2019.0,2022.0,Y,Y,2019,2,48,N,6.417
319,1630544,Tre,Mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178.0,1,23.0,Guard,Active,Thunder,OKC,Oklahoma City,2021.0,2022.0,Y,Y,2021,1,18,N,6.25
320,1626246,Boban,Marjanovic,1988-08-15T00:00:00,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-4,290.0,7,51.0,Center,Active,Rockets,HOU,Houston,2015.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,7.333
321,1628374,Lauri,Markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240.0,5,23.0,Forward-Center,Active,Jazz,UTA,Utah,2017.0,2022.0,Y,Y,2017,1,7,N,7.0
322,1630230,Naji,Marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-7,220.0,2,8.0,Forward,Active,Pelicans,NOP,New Orleans,2020.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.583
323,1628997,Caleb,Martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205.0,3,16.0,Forward,Active,Heat,MIA,Miami,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
324,1628998,Cody,Martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205.0,3,11.0,Forward,Active,Hornets,CHA,Charlotte,2019.0,2022.0,Y,Y,2019,2,36,N,6.5
325,1629103,Kelan,Martin,1995-08-03T00:00:00,Butler,USA,Butler/USA,6-5,230.0,4,,Forward,Inactive,,,,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
326,1631213,Tyrese,Martin,1999-03-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215.0,0,22.0,Guard,Active,Hawks,ATL,Atlanta,2022.0,2022.0,Y,Y,2022,2,51,N,6.5
327,1630231,Kenyon,Martin Jr.,2001-01-06T00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-7,215.0,2,6.0,Forward,Active,Rockets,HOU,Houston,2020.0,2022.0,Y,Y,2020,2,52,N,6.583
328,1629726,Garrison,Mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215.0,3,25.0,Guard,Active,Hawks,ATL,Atlanta,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
329,1631097,Bennedict,Mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210.0,0,0.0,Guard-Forward,Active,Pacers,IND,Indiana,2022.0,2022.0,Y,Y,2022,1,6,N,6.417
330,202083,Wesley,Matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220.0,13,23.0,Guard,Active,Bucks,MIL,Milwaukee,2009.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
331,1630178,Tyrese,Maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200.0,2,0.0,Guard,Active,76ers,PHI,Philadelphia,2020.0,2022.0,Y,Y,2020,1,21,N,6.167
332,1630219,Skylar,Mays,1997-09-05T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,205.0,3,4.0,Guard,Inactive,Hawks,ATL,Atlanta,2020.0,2021.0,Y,Y,2020,2,50,N,6.333
333,1630540,Miles,McBride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-2,195.0,1,2.0,Guard,Active,Knicks,NYK,New York,2021.0,2022.0,Y,Y,2021,2,36,N,6.167
334,203468,CJ,McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190.0,9,3.0,Guard,Active,Pelicans,NOP,New Orleans,2013.0,2022.0,Y,Y,2013,1,10,N,6.25
335,204456,T.J.,McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190.0,7,9.0,Guard,Active,Pacers,IND,Indiana,2015.0,2022.0,Y,Y,2015,0,,N,6.083
336,1630183,Jaden,McDaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185.0,2,3.0,Forward,Active,Timberwolves,MIN,Minnesota,2020.0,2022.0,Y,Y,2020,1,28,N,6.75
337,1629667,Jalen,McDaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,205.0,3,7.0,Forward-Center,Active,76ers,PHI,Philadelphia,2019.0,2022.0,Y,Y,2019,2,52,N,6.75
338,203926,Doug,McDermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-6,225.0,8,17.0,Forward,Active,Spurs,SAS,San Antonio,2014.0,2022.0,Y,Y,2014,1,11,N,6.5
339,1630253,Sean,McDermott,1996-11-03T00:00:00,Butler,USA,Butler/USA,6-6,195.0,2,30.0,Forward,Inactive,Grizzlies,MEM,Memphis,2020.0,2020.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.5
340,201580,JaVale,McGee,1988-01-19T00:00:00,Nevada,USA,Nevada/USA,7-0,270.0,14,0.0,Center-Forward,Active,Mavericks,DAL,Dallas,2008.0,2022.0,Y,Y,2008,1,18,N,7.0
341,1631121,Bryce,McGowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,175.0,0,7.0,Guard,Active,Hornets,CHA,Charlotte,2022.0,2022.0,Y,Y,2022,2,40,N,6.5
342,203585,Rodney,McGruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,205.0,6,17.0,Guard,Active,Pistons,DET,Detroit,2016.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.333
343,1629162,Jordan,McLaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185.0,3,6.0,Guard,Active,Timberwolves,MIN,Minnesota,2019.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0
344,1629001,De'Anthony,Melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-2,200.0,4,8.0,Guard,Active,76ers,PHI,Philadelphia,2018.0,2022.0,Y,Y,2018,2,46,N,6.167
345,1630241,Sam,Merrill,1996-05-15T00:00:00,Utah State,USA,Utah State/USA,6-4,205.0,2,,Guard,Inactive,,,,2020.0,2022.0,Y,Y,2020,2,60,N,6.333
346,1629002,Chimezie,Metu,1997-03-22T00:00:00,Southern California,USA,Southern California/USA,6-9,225.0,4,7.0,Forward-Center,Active,Kings,SAC,Sacramento,2018.0,2022.0,Y,Y,2018,2,49,N,6.75
347,203114,Khris,Middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222.0,10,22.0,Forward,Active,Bucks,MIL,Milwaukee,2012.0,2022.0,Y,Y,2012,2,39,N,6.583
348,201988,Patty,Mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-0,180.0,13,8.0,Guard,Active,Nets,BKN,Brooklyn,2009.0,2022.0,Y,Y,2009,2,55,N,6.0
349,1629003,Shake,Milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205.0,4,18.0,Guard-Forward,Active,76ers,PHI,Philadelphia,2018.0,2022.0,Y,Y,2018,2,54,N,6.417
350,1631169,Josh,Minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205.0,0,8.0,Forward,Active,Timberwolves,MIN,Minnesota,2022.0,2022.0,Y,Y,2022,2,45,N,6.667
351,1630558,Davion,Mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202.0,1,15.0,Guard,Active,Kings,SAC,Sacramento,2021.0,2022.0,Y,Y,2021,1,9,N,6.0
352,1628378,Donovan,Mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-1,215.0,5,45.0,Guard,Active,Cavaliers,CLE,Cleveland,2017.0,2022.0,Y,Y,2017,1,13,N,6.083
353,1630596,Evan,Mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215.0,1,4.0,Center,Active,Cavaliers,CLE,Cleveland,2021.0,2022.0,Y,Y,2021,1,3,N,6.917
354,1630600,Isaiah,Mobley,1999-09-24T00:00:00,Southern California,USA,Southern California/USA,6-8,238.0,0,15.0,Forward,Active,Cavaliers,CLE,Cleveland,2022.0,2022.0,Y,Y,2022,2,49,N,6.667
355,1631320,Chima,Moneke,1995-12-24T00:00:00,Cal-Davis,Nigeria,California-Davis/Nigeria,6-5,223.0,0,,Forward,Inactive,,,,2022.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.417
356,1628370,Malik,Monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200.0,5,0.0,Guard,Active,Kings,SAC,Sacramento,2017.0,2022.0,Y,Y,2017,1,11,N,6.25
